"id";"objectid";"point_lat";"point_lng";"xkey";"vrije_hoogte";"ophanging";"type";"vorm";"afmeting1";"afmeting2";"opschrift";"fabtype";"beeldvlak";"fabdatum";"subkey";"x";"y";"shape"
"54988";"13747542";"51.18611035359300";"4.43139240501480";"121554";"2400";"Steun";"D1b";"ro";"700";"0";"";"SB250";"Type III";"2004-01-01";"121554.B1";"154379.28";"208459.71";""
"54991";"13747543";"51.18528043066800";"4.43225042135850";"121555";"2600";"Steun";"E9b";"rh";"400";"600";"";"SB250";"Type I";"2006-01-01";"121555.B1";"154439.35";"208367.43";""
"54994";"13747544";"51.18528043066800";"4.43225042135850";"121555";"2600";"Steun";"GXa";"rh";"100";"400";"";"Vlak";"Type I";"1950-01-01";"121555.B2";"154439.35";"208367.43";""
"54997";"13747545";"51.18539436545400";"4.43182551092860";"121556";"550";"Steun";"D1c";"ro";"700";"0";"";"T2000";"Type I";"2002-01-01";"121556.B1";"154409.63";"208380.08";""
"55000";"13747546";"51.18539436545400";"4.43182551092860";"121556";"550";"Steun";"P1";"rh";"700";"200";"UITGANG GB|NAAR LINKS|";"T2000";"Type I";"2002-01-01";"121556.B2";"154409.63";"208380.08";""
"55003";"13747547";"51.18542739619200";"4.43191251468390";"121557";"500";"Steun";"C3";"ro";"700";"0";"";"T2000";"Type I";"2002-01-01";"121557.B1";"154415.71";"208383.76";""
"55006";"13747548";"51.18542739619200";"4.43191251468390";"121557";"500";"Steun";"P1";"rh";"700";"200";"INGANG RECHTS|OM DE HOEK|";"T2000";"Type I";"2002-01-01";"121557.B2";"154415.71";"208383.76";""
"55009";"13747549";"51.18542739619200";"4.43191251468390";"121558";"950";"";"B5";"ah";"700";"0";"";"SB250";"Type II";"2003-01-01";"121558.B1";"154415.71";"208383.76";""
"55012";"13747550";"51.18548135967800";"4.43185251835770";"121559";"900";"Steun";"C1";"ro";"700";"0";"";"T2000";"Type I";"1950-01-01";"121559.B1";"154411.51";"208389.76";""
"55015";"13747551";"51.18695942962400";"4.43033743323160";"121561";"2550";"Steun";"E9b";"rh";"400";"600";"";"SB250";"Type I";"2006-01-01";"121561.B1";"154305.44";"208554.11";""
"55018";"13747552";"51.18695942962400";"4.43033743323160";"121561";"2550";"Steun";"GXa";"rh";"100";"400";"";"Vlak";"Type I";"1950-01-01";"121561.B2";"154305.44";"208554.11";""
"55021";"13747553";"51.18668043285900";"4.43049539273510";"121562";"2250";"Steun";"C1";"ro";"700";"0";"";"T2000";"Type I";"1950-01-01";"121562.B1";"154316.51";"208523.08";""
"55024";"13747554";"51.18655041646900";"4.43074551686670";"121563";"2400";"Steun";"E9a";"rh";"400";"600";"";"SB250";"Type I";"2006-01-01";"121563.B1";"154334.01";"208508.63";""
"55027";"13747555";"51.18655041646900";"4.43074551686670";"121563";"2400";"Steun";"GVIId";"rh";"450";"200";"";"SB250";"Type I";"1950-01-01";"121563.B2";"154334.01";"208508.63";""
"55030";"13747556";"51.18655041646900";"4.43074551686670";"121563";"2400";"Steun";"GXc";"rh";"100";"400";"5|";"Vlak";"Type I";"1950-01-01";"121563.B3";"154334.01";"208508.63";""
"55033";"13747557";"51.18492334441200";"4.43086146773700";"121565";"1700";"Steun";"F4b";"rh";"600";"900";"";"";"";"1970-01-01";"121565.B1";"154342.27";"208327.62";""
"55036";"13747558";"51.18492334441200";"4.43086146773700";"121565";"1700";"Steun";"B5";"ah";"700";"0";"";"SB250";"Type II";"2001-01-01";"121565.B2";"154342.27";"208327.62";""
"55039";"13747559";"51.18265033786200";"4.41908637211750";"121566";"2450";"Steun";"unknown";"rh";"900";"600";"|";"T2000";"Type I";"1950-01-01";"121566.B1";"153519.14";"208074.11";""
"55042";"13747560";"51.18303940200400";"4.41899140539480";"121567";"2100";"Steun";"C1";"ro";"700";"0";"";"T2000";"Type I";"1992-01-01";"121567.B1";"153512.47";"208117.39";""
"55045";"13747561";"51.18303940200400";"4.41899140539480";"121567";"2100";"Steun";"unknown";"rh";"700";"200";"|";"T2000";"Type I";"1998-01-01";"121567.B2";"153512.47";"208117.39";""
"55048";"13747562";"51.18285135505300";"4.41858932483430";"121568";"2500";"Steun";"D7";"ro";"700";"0";"";"Vlak";"Type I";"1998-01-01";"121568.B1";"153484.37";"208096.45";""
"55051";"13747563";"51.18286338553000";"4.41862237459530";"121569";"1850";"Steun";"E9a";"rh";"400";"600";"";"T2000";"Type I";"2001-01-01";"121569.B1";"153486.68";"208097.79";""
"55054";"13747564";"51.18286338553000";"4.41862237459530";"121569";"1850";"Steun";"GVIId";"rh";"450";"200";"TAXI|";"T2000";"Type I";"2001-01-01";"121569.B2";"153486.68";"208097.79";""
"55057";"13747565";"51.18286338553000";"4.41862237459530";"121569";"1850";"Steun";"GXa";"rh";"100";"400";"";"T2000";"Type I";"1950-01-01";"121569.B3";"153486.68";"208097.79";""
"55060";"13747566";"51.18297439290600";"4.41862435408650";"121570";"2500";"Steun";"D7";"ro";"700";"0";"";"Vlak";"Type I";"1998-01-01";"121570.B1";"153486.81";"208110.14";""
"55063";"13747567";"51.18507236444500";"4.43221752590970";"121571";"2650";"Steun";"E9b";"rh";"400";"600";"";"SB250";"Type I";"2001-01-01";"121571.B1";"154437.07";"208344.28";""
"55066";"13747568";"51.18507236444500";"4.43221752590970";"121571";"2650";"Steun";"GXa";"rh";"100";"400";"";"Vlak";"Type I";"1950-01-01";"121571.B2";"154437.07";"208344.28";""
"55069";"13747569";"51.18282735297500";"4.41880539610600";"121572";"1100";"Steun";"D1d";"ro";"700";"0";"";"B&W";"Type I";"1978-01-01";"121572.B1";"153499.48";"208093.79";""
"55072";"13747570";"51.18284558005900";"4.41883702463250";"121573";"2450";"Speciale steun";"E3";"ro";"700";"0";"";"Vlak";"Type I";"1992-01-01";"121573.B1";"153501.69015367";"208095.81933409";""
"55075";"13747571";"51.18284558005900";"4.41883702463250";"121573";"2450";"Speciale steun";"GXa";"rh";"100";"400";"";"Vlak";"Type I";"1950-01-01";"121573.B2";"153501.69015367";"208095.81933409";""
"55078";"13747572";"51.18300839378400";"4.41877741870170";"121574";"2450";"Steun";"C1";"ro";"700";"0";"";"Vlak";"Type I";"1994-01-01";"121574.B1";"153497.51";"208113.93";""
"55081";"13747573";"51.18316825309700";"4.41891683217480";"121575";"2500";"Steun";"F17";"rh";"700";"700";"BUS|sy-LijnGen--1|";"B&W";"Type I";"1995-01-01";"121575.B1";"153507.24588314";"208131.72150232";""
"55084";"13747574";"51.18474239770200";"4.41849940942350";"121576";"550";"Steun";"C1";"ro";"700";"0";"";"B&W";"Geen";"1950-01-01";"121576.B1";"153477.94";"208306.83";""
"55087";"13747575";"51.18474239770200";"4.41849940942350";"121576";"550";"Steun";"F59b";"rh";"400";"600";"";"B&W";"Geen";"1950-01-01";"121576.B2";"153477.94";"208306.83";""
"55090";"13747576";"51.18322036540100";"4.41851535542300";"121577";"2000";"Verlichtingspaal";"E3";"ro";"700";"0";"";"T2000";"Type I";"1998-01-01";"121577.B1";"153479.17";"208137.5";""
"55093";"13747577";"51.18322036540100";"4.41851535542300";"121577";"2000";"Verlichtingspaal";"GXa";"rh";"100";"400";"";"T2000";"Type I";"1950-01-01";"121577.B2";"153479.17";"208137.5";""
"55096";"13747578";"51.18317436807300";"4.41845938599640";"121578";"2250";"Steun";"D7";"ro";"700";"0";"";"Vlak";"Type I";"1998-01-01";"121578.B1";"153475.26";"208132.38";""
"55099";"13747579";"51.18459338005200";"4.41826040249780";"121580";"2700";"Steun";"F17";"rh";"700";"700";"BUS|sy-LijnGen--1|";"B&W";"Type I";"1997-01-01";"121580.B1";"153461.24";"208290.24";""
"55102";"13747580";"51.18459638978700";"4.41836938810130";"121581";"2050";"Steun";"F50bis-A25";"rh";"600";"400";"";"SB250";"Type I";"2000-01-01";"121581.B1";"153468.86";"208290.58";""
"55105";"13747581";"51.18459638978700";"4.41836938810130";"121582";"2400";"";"C1";"ro";"700";"0";"";"Vlak";"Type I";"1996-01-01";"121582.B1";"153468.86";"208290.58";""
"55108";"13747582";"51.17745320734700";"4.43586401581300";"121583";"2250";"Steun";"E1";"ro";"700";"0";"";"SB250";"Type I";"2000-01-01";"121583.B1";"154692.80241867";"207496.85301858";""
"55111";"13747583";"51.17745320734700";"4.43586401581300";"121583";"2250";"Steun";"GV";"rh";"450";"200";"VAN 7 U TOT 17 UUR|";"SB250";"Type I";"1950-01-01";"121583.B2";"154692.80241867";"207496.85301858";""
"55114";"13747584";"51.17745320734700";"4.43586401581300";"121583";"2250";"Steun";"GXa";"rh";"100";"400";"";"Vlak";"Type I";"1950-01-01";"121583.B3";"154692.80241867";"207496.85301858";""
"55117";"13747585";"51.18284541001200";"4.42323848624560";"121584";"2300";"Steun";"F33a";"wwr";"1500";"300";"Uitvaart plechtigheden|";"B&W";"Type I";"1950-01-01";"121584.B1";"153809.45";"208096.02";""
"55120";"13747586";"51.18292237514200";"4.42318837851030";"121585";"2300";"Steun";"F33a";"wwl";"1500";"300";"Uitvaart plechtigheden|";"B&W";"Type I";"1950-01-01";"121585.B1";"153805.94";"208104.58";""
"55123";"13747587";"51.18423936176000";"4.42184740197910";"121586";"1850";"Steun";"C1";"ro";"700";"0";"";"T2000";"Type I";"1950-01-01";"121586.B1";"153712.07";"208251.03";""
"55126";"13747588";"51.18476035237100";"4.42101547153270";"121587";"2800";"Verlichtingspaal";"GXd";"rh";"100";"400";"";"Vlak";"Type I";"1950-01-01";"121587.B1";"153653.86";"208308.95";""
"55129";"13747589";"51.18476035237100";"4.42101547153270";"121587";"2800";"Verlichtingspaal";"E1";"ro";"700";"0";"";"SB250";"Type I";"2003-01-01";"121587.B2";"153653.86";"208308.95";""
"55132";"13747590";"51.18584044772900";"4.41967194816340";"121588";"2500";"Verlichtingspaal";"D7";"ro";"700";"0";"";"SB250";"Type I";"2002-01-01";"121588.B1";"153559.83823259";"208429.04782743";""
"55135";"13747591";"51.18584044772900";"4.41967194816340";"121589";"1650";"";"fietsroute-zwart";"zh";"250";"0";"sy-S1010|Brialmontroute|40km|";"B&W";"Type I";"1997-01-01";"121589.B1";"153559.83823259";"208429.04782743";""
"55138";"13747592";"51.18630940399000";"4.41924441317910";"121590";"2450";"Verlichtingspaal";"F34b1";"rh";"1250";"150";"sy-S148|Middelheim|";"SB250";"Type I";"1950-01-01";"121590.B1";"153529.91";"208481.2";""
"55141";"13747593";"51.18693938810000";"4.41845544299760";"121591";"2550";"Steun";"B17";"dh";"700";"0";"";"SB250";"Type II";"1950-01-01";"121591.B1";"153474.7";"208551.25";""
"55144";"13747594";"51.18693938810000";"4.41845544299760";"121592";"1800";"";"D7";"ro";"700";"0";"";"T2000";"Type I";"1950-01-01";"121592.B1";"153474.7";"208551.25";""
"55147";"13747595";"51.18693938810000";"4.41845544299760";"121592";"1800";"";"fietsroute-zwart";"zh";"250";"0";"sy-S1012|Brialmontroute|40km|";"B&W";"Type I";"2003-01-01";"121592.B2";"153474.7";"208551.25";""
"55150";"13747596";"51.18714136317300";"4.41823639725280";"121593";"2450";"Steun";"E9b";"rh";"400";"600";"";"SB250";"Type I";"2002-01-01";"121593.B1";"153459.37";"208573.71";""
"55153";"13747597";"51.18714136317300";"4.41823639725280";"121593";"2450";"Steun";"GXa";"rh";"100";"400";"";"Vlak";"Type I";"1950-01-01";"121593.B2";"153459.37";"208573.71";""
"55156";"13747598";"51.18755340465500";"4.41736235161560";"121594";"2750";"Steun";"A7c";"dh";"700";"0";"";"SB250";"Type II";"2000-01-01";"121594.B1";"153398.23";"208619.51";""
"55159";"13747599";"51.18755340465500";"4.41736235161560";"121594";"2750";"Steun";"E9b";"rh";"400";"600";"";"SB250";"Type I";"1950-01-01";"121594.B2";"153398.23";"208619.51";""
"55162";"13747600";"51.18755340465500";"4.41736235161560";"121594";"2750";"Steun";"GXa";"rh";"100";"400";"";"Vlak";"Type I";"1950-01-01";"121594.B3";"153398.23";"208619.51";""
"55165";"13747601";"51.17757239603600";"4.43502746148650";"121597";"1850";"Steun";"ZE9a-GVIIb-GIV";"rh";"400";"700";"ZONE|sy-E9a|sy-S101|Uitgezonderd|bewoners|";"T2000";"Type I";"1950-01-01";"121597.B1";"154634.29";"207510.06";""
"55168";"13747602";"51.19008242866600";"4.42282837164610";"121598";"2400";"Steun";"E1";"ro";"700";"0";"";"SB250";"Type I";"2003-01-01";"121598.B1";"153780.18";"208901.14";""
"55171";"13747603";"51.19008242866600";"4.42282837164610";"121598";"2400";"Steun";"GXa";"rh";"100";"400";"";"Vlak";"Type I";"1950-01-01";"121598.B2";"153780.18";"208901.14";""
"55174";"13747604";"51.19005739467300";"4.42292746774910";"121599";"2450";"Steun";"E9e";"rh";"400";"600";"";"SB250";"Type I";"2003-01-01";"121599.B1";"153787.11";"208898.36";""
"55177";"13747605";"51.19005739467300";"4.42292746774910";"121599";"2450";"Steun";"GVIId";"rh";"400";"200";"PERSONENAUTOS|";"SB250";"Type I";"2002-01-01";"121599.B2";"153787.11";"208898.36";""
"55180";"13747606";"51.19005739467300";"4.42292746774910";"121599";"2450";"Steun";"GXa";"rh";"100";"400";"";"Vlak";"Type I";"1950-01-01";"121599.B3";"153787.11";"208898.36";""
"55183";"13747607";"51.19017939081200";"4.42268544686550";"121600";"2500";"Steun IV";"B1";"odh";"700";"0";"";"SB250";"Type III";"2007-01-01";"121600.B1";"153770.18";"208911.92";""
"55186";"13747608";"51.18906439374300";"4.42024138676590";"121601";"2500";"Steun";"C1";"ro";"700";"0";"";"SB250";"Type II";"2003-01-01";"121601.B1";"153599.4";"208787.75";""
"55189";"13747609";"51.18906439374300";"4.42024138676590";"121601";"2500";"Steun";"M2";"rh";"700";"400";"";"SB250";"Type I";"2007-01-01";"121601.B2";"153599.4";"208787.75";""
"55192";"13747610";"51.18908538375700";"4.41847735664910";"121603";"1950";"Verlichtingspaal";"A23";"dh";"700";"0";"";"SB250";"Type II";"2003-01-01";"121603.B1";"153476.07";"208790";""
"55195";"13747611";"51.18908538375700";"4.41847735664910";"121603";"1950";"Verlichtingspaal";"GIa";"rh";"700";"200";"50m|";"SB250";"Type II";"2003-01-01";"121603.B2";"153476.07";"208790";""
"55198";"13747612";"51.18908538375700";"4.41847735664910";"121603";"1950";"Verlichtingspaal";"A14";"dh";"700";"0";"";"SB250";"Type II";"2003-01-01";"121603.B3";"153476.07";"208790";""
"55201";"13747613";"51.18908538375700";"4.41847735664910";"121603";"1950";"Verlichtingspaal";"GIa";"rh";"700";"200";"25m|";"SB250";"Type I";"2008-01-01";"121603.B4";"153476.07";"208790";""
"55204";"13747614";"51.18897537848800";"4.41737944493470";"121604";"2150";"Steun";"B17";"dh";"700";"0";"";"SB250";"Type II";"2003-01-01";"121604.B1";"153399.32";"208777.71";""
"55207";"13747615";"51.18897537848800";"4.41737944493470";"121604";"2150";"Steun";"M9";"rh";"400";"400";"";"SB250";"Type II";"2003-01-01";"121604.B2";"153399.32";"208777.71";""
"55210";"13747616";"51.18798541374000";"4.41687735793990";"121605";"2350";"Steun";"A1b";"dh";"700";"0";"";"SB250";"Type II";"2000-01-01";"121605.B1";"153364.29";"208667.55";""
"55213";"13747617";"51.18798541374000";"4.41687735793990";"121605";"2350";"Steun";"GIa";"rh";"700";"200";"50m|";"SB250";"Type I";"2001-01-01";"121605.B2";"153364.29";"208667.55";""
"55216";"13747618";"51.18764337542200";"4.41737231580590";"121606";"2550";"Steun";"E9b";"rh";"400";"600";"";"SB250";"Type I";"2002-01-01";"121606.B1";"153398.92";"208629.52";""
"55219";"13747619";"51.18764337542200";"4.41737231580590";"121606";"2550";"Steun";"GXa";"rh";"100";"400";"";"Vlak";"Type I";"1950-01-01";"121606.B2";"153398.92";"208629.52";""
"55222";"13747620";"51.18713133789600";"4.41834937957740";"121607";"2300";"Steun";"B21";"rh";"400";"600";"";"T2000";"Type I";"1996-01-01";"121607.B1";"153467.27";"208572.6";""
"55225";"13747621";"51.18699840421200";"4.41854532884760";"121608";"2500";"Verlichtingspaal";"A7b";"dh";"700";"0";"";"SB250";"Type II";"2000-01-01";"121608.B1";"153480.98";"208557.82";""
"55228";"13747622";"51.18691737112600";"4.41865437198950";"121609";"2550";"Steun";"E1";"ro";"700";"0";"";"SB250";"Type I";"2002-01-01";"121609.B1";"153488.61";"208548.81";""
"55231";"13747623";"51.18691737112600";"4.41865437198950";"121609";"2550";"Steun";"GXa";"rh";"100";"400";"";"Vlak";"Type I";"1950-01-01";"121609.B2";"153488.61";"208548.81";""
"55234";"13747624";"51.18675036096800";"4.41887245175390";"121610";"2200";"Steun";"B17";"dh";"700";"0";"";"SB250";"Type II";"2000-01-01";"121610.B1";"153503.87";"208530.24";""
"55237";"13747625";"51.18675036096800";"4.41887245175390";"121610";"2200";"Steun";"M9";"rh";"400";"400";"";"SB250";"Type II";"2003-01-01";"121610.B2";"153503.87";"208530.24";""
"55240";"13747626";"51.18423539131600";"4.42207837530940";"121611";"2500";"Verlichtingspaal";"E3";"ro";"400";"0";"";"SB250";"Type I";"2000-01-01";"121611.B1";"153728.22";"208250.6";""
"55243";"13747627";"51.18423539131600";"4.42207837530940";"121611";"2500";"Verlichtingspaal";"GXb";"rh";"100";"400";"";"Vlak";"Type I";"1950-01-01";"121611.B2";"153728.22";"208250.6";""
"55246";"13747628";"51.18281934781900";"4.42361244236870";"121612";"2300";"Steun";"C1";"ro";"700";"0";"";"SB250";"Type II";"1999-01-01";"121612.B1";"153835.6";"208093.14";""
"55249";"13747629";"51.17768538325700";"4.43486646224320";"121613";"2500";"Verlichtingspaal";"ZE9b-GVIIb-GIV/";"rh";"400";"600";"ZONE|sy-S101|Uitgezonderd|bewoners|P|sy-S137|";"T2000";"Type I";"2003-01-01";"121613.B1";"154623.02";"207522.62";""
"55252";"13747630";"51.17768538325700";"4.43486646224320";"121613";"2500";"Verlichtingspaal";"ZE9a-GVIIa/";"rh";"400";"600";"ZONE|P|3.5t max|";"T2000";"Type I";"2003-01-01";"121613.B2";"154623.02";"207522.62";""
"55255";"13747631";"51.18590036256900";"4.42000943684610";"121615";"3200";"Verlichtingspaal";"D7";"ro";"700";"0";"";"SB250";"Type I";"2003-01-01";"121615.B1";"153583.43";"208435.73";""
"55258";"13747632";"51.18680741999000";"4.42136134857870";"121616";"2650";"Steun";"D7";"ro";"700";"0";"";"SB250";"Type I";"2003-01-01";"121616.B1";"153677.88";"208536.71";""
"55261";"13747633";"51.18678042103600";"4.42143540633290";"121617";"2450";"Steun";"E9e";"rh";"400";"600";"";"SB250";"Type I";"2003-01-01";"121617.B1";"153683.06";"208533.71";""
"55264";"13747634";"51.18678042103600";"4.42143540633290";"121617";"2450";"Steun";"GVIId";"rh";"400";"200";"PERSONENAUTOS|";"SB250";"Type I";"2002-01-01";"121617.B2";"153683.06";"208533.71";""
"55267";"13747635";"51.18678042103600";"4.42143540633290";"121617";"2450";"Steun";"GXa";"rh";"100";"400";"";"Vlak";"Type I";"1950-01-01";"121617.B3";"153683.06";"208533.71";""
"55270";"13747636";"51.17825933865200";"4.43018653978290";"121618";"2200";"Steun";"D7";"ro";"700";"0";"";"SB250";"Type I";"2001-01-01";"121618.B1";"154295.7";"207586.19";""
"55273";"13747637";"51.17825933865200";"4.43018653978290";"121618";"2200";"Steun";"M7";"rh";"400";"300";"";"SB250";"Type I";"2000-01-01";"121618.B2";"154295.7";"207586.19";""
"55276";"13747638";"51.17688741917000";"4.43253245266960";"121619";"2500";"Steun";"C1";"ro";"700";"0";"";"SB250";"Type III";"2003-01-01";"121619.B1";"154459.88";"207433.7";""
"55279";"13747639";"51.17656537747400";"4.43266442292680";"121620";"2600";"Steun";"C1";"ro";"700";"0";"";"SB250";"Type III";"2003-01-01";"121620.B1";"154469.14";"207397.88";""
"55282";"13747640";"51.18690034106200";"4.42120641178130";"121622";"2250";"Steun";"E9e";"rh";"400";"600";"";"SB250";"Type I";"2003-01-01";"121622.B1";"153667.04";"208547.04";""
"55285";"13747641";"51.18690034106200";"4.42120641178130";"121622";"2250";"Steun";"GVIId";"rh";"400";"200";"PERSONENAUTOS|";"SB250";"Type I";"1950-01-01";"121622.B2";"153667.04";"208547.04";""
"55288";"13747642";"51.18690034106200";"4.42120641178130";"121622";"2250";"Steun";"GXb";"rh";"100";"400";"";"Vlak";"Type I";"1950-01-01";"121622.B3";"153667.04";"208547.04";""
"55291";"13747643";"51.18782640136200";"4.42283645097380";"121623";"2550";"Steun";"C1";"ro";"700";"0";"";"SB250";"Type III";"2003-01-01";"121623.B1";"153780.93";"208650.15";""
"55294";"13747644";"51.17596739552900";"4.42547938084620";"121624";"2550";"Steun";"E5";"ro";"700";"0";"";"SB250";"Type I";"2000-01-01";"121624.B1";"153966.73";"207330.94";""
"55297";"13747645";"51.17596739552900";"4.42547938084620";"121624";"2550";"Steun";"GXa";"rh";"100";"400";"";"Vlak";"Type I";"1950-01-01";"121624.B2";"153966.73";"207330.94";""
"55300";"13747646";"51.18697939858400";"4.42109837206430";"121627";"2350";"Steun";"C31b";"ro";"700";"0";"";"SB250";"Type II";"2003-01-01";"121627.B1";"153659.48";"208555.83";""
"55303";"13747647";"51.18697939858400";"4.42109837206430";"121627";"2350";"Steun";"M2";"rh";"700";"200";"";"SB250";"Type II";"2003-01-01";"121627.B2";"153659.48";"208555.83";""
"55306";"13747648";"51.17646934437400";"4.43386846432940";"121628";"2600";"Steun";"C1";"ro";"700";"0";"";"SB250";"Type II";"2001-01-01";"121628.B1";"154553.35";"207387.27";""
"55309";"13747649";"51.18821341586800";"4.42309536515910";"121629";"2600";"Verlichtingspaal";"F33a";"wwr";"1500";"300";"sy-S176|Middelheim|";"B&W";"Type I";"1950-01-01";"121629.B1";"153799";"208693.22";""
"55312";"13747650";"51.18682638895500";"4.41848735929870";"121631";"2650";"Verlichtingspaal";"C3";"ro";"700";"0";"";"SB250";"Type II";"2000-01-01";"121631.B1";"153476.94";"208538.68";""
"55315";"13747651";"51.18682638895500";"4.41848735929870";"121631";"2650";"Verlichtingspaal";"GIV";"rh";"700";"200";"";"SB250";"Type I";"2000-01-01";"121631.B2";"153476.94";"208538.68";""
"55318";"13747652";"51.17397534909200";"4.43179747069310";"121632";"2350";"Verlichtingspaal";"D7";"ro";"700";"0";"";"SB250";"Type I";"2002-01-01";"121632.B1";"154408.76";"207109.68";""
"55321";"13747653";"51.17320241925400";"4.43441650145320";"121635";"2000";"Steun";"F4a";"rh";"600";"900";"";"SB250";"Type I";"2005-01-01";"121635.B1";"154592";"207023.85";""
"55324";"13747654";"51.17306075827400";"4.43432044428910";"121636";"2600";"Steun";"E1";"ro";"700";"0";"";"SB250";"Type I";"2006-01-01";"121636.B1";"154585.29614596";"207008.08385403";""
"55327";"13747655";"51.17306075827400";"4.43432044428910";"121636";"2600";"Steun";"GXa";"rh";"100";"400";"";"SB250";"Type I";"1950-01-01";"121636.B2";"154585.29614596";"207008.08385403";""
"55330";"13747656";"51.17277534203600";"4.43431151505330";"121637";"2350";"Steun";"E1";"ro";"700";"0";"";"SB250";"Type I";"2006-01-01";"121637.B1";"154584.7";"206976.33";""
"55333";"13747657";"51.17277534203600";"4.43431151505330";"121637";"2350";"Steun";"GXb";"rh";"100";"400";"";"SB250";"Type I";"1950-01-01";"121637.B2";"154584.7";"206976.33";""
"55336";"13747658";"51.17280041447200";"4.43432155961560";"121638";"1750";"Steun";"F13";"rh";"600";"900";"sy-PijlGen--1|sy-LijnGen--2|sy-PijlGen--3|";"SB250";"Type II";"2007-01-01";"121638.B1";"154585.4";"206979.12";""
"55339";"13747659";"51.18818038717900";"4.42279638834250";"121640";"2200";"Verlichtingspaal";"F4a";"rh";"600";"900";"";"SB250";"Type III";"2007-01-01";"121640.B1";"153778.1";"208689.53";""
"55342";"13747660";"51.18818038717900";"4.42279638834250";"121640";"2200";"Verlichtingspaal";"F19";"rh";"700";"700";"";"SB250";"Type III";"2003-01-01";"121640.B2";"153778.1";"208689.53";""
"55345";"13747661";"51.18818038717900";"4.42279638834250";"121640";"2200";"Verlichtingspaal";"M4";"rh";"700";"200";"";"SB250";"Type III";"1950-01-01";"121640.B3";"153778.1";"208689.53";""
"55348";"13747662";"51.17352440864600";"4.43486050667030";"121642";"1300";"Verkeerslicht";"B1";"odh";"700";"0";"";"B&W";"";"1980-01-01";"121642.B1";"154623.02";"207059.7";""
"55351";"13747663";"51.18088138610200";"4.42253141028890";"121644";"1150";"Steun";"O2";"ro";"400";"0";"";"B&W";"Type I";"1950-01-01";"121644.B1";"153760.17";"207877.48";""
"55354";"13747664";"51.17382641365000";"4.42836454254880";"121645";"2350";"Steun";"E1";"ro";"700";"0";"";"SB250";"Type I";"2003-01-01";"121645.B1";"154168.69";"207092.91";""
"55357";"13747665";"51.17382641365000";"4.42836454254880";"121645";"2350";"Steun";"GXa";"rh";"100";"400";"";"Vlak";"Type I";"1950-01-01";"121645.B2";"154168.69";"207092.91";""
"55360";"13747666";"51.17374337525500";"4.42850942533510";"121646";"2700";"Verlichtingspaal";"D7";"ro";"700";"0";"";"SB250";"Type I";"2002-01-01";"121646.B1";"154178.83";"207083.68";""
"55363";"13747667";"51.17382440915800";"4.42963642253950";"121647";"2550";"Verlichtingspaal";"D7";"ro";"700";"0";"";"SB250";"Type I";"2002-01-01";"121647.B1";"154257.64";"207092.76";""
"55366";"13747668";"51.17364636636500";"4.42713246883920";"121648";"1850";"Verlichtingspaal";"D7";"ro";"700";"0";"";"SB250";"Type I";"2002-01-01";"121648.B1";"154082.54";"207072.81";""
"55369";"13747669";"51.18917657795900";"4.42482741128470";"121649";"2320";"";"D7";"ro";"700";"0";"";"SB250";"Type I";"2003-01-01";"121649.B1";"153920.01259509";"208800.46608728";""
"55372";"13747670";"51.18917657795900";"4.42482741128470";"121650";"2050";"Steun";"B1";"odh";"700";"0";"";"SB250";"Type III";"2005-01-01";"121650.B1";"153920.01259509";"208800.46608728";""
"55375";"13747671";"51.18925939862800";"4.42519736538330";"121652";"2100";"Steun";"B1";"odh";"700";"0";"";"SB250";"Type III";"2007-01-01";"121652.B1";"153945.87";"208809.7";""
"55378";"13747672";"51.18925939862800";"4.42519736538330";"121652";"2100";"Steun";"D1f";"ro";"700";"0";"";"SB250";"Type III";"2007-01-01";"121652.B2";"153945.87";"208809.7";""
"55381";"13747673";"51.18919543048700";"4.42513535264270";"121654";"2900";"Verlichtingspaal";"A14";"dh";"700";"0";"";"SB250";"Type II";"2002-01-01";"121654.B1";"153941.54";"208802.58";""
"55384";"13747674";"51.18919543048700";"4.42513535264270";"121654";"2900";"Verlichtingspaal";"GIa";"rh";"700";"200";"10m|";"SB250";"Type II";"2003-01-01";"121654.B2";"153941.54";"208802.58";""
"55387";"13747675";"51.18858140175100";"4.42424836474420";"121656";"2250";"Verlichtingspaal";"C1";"ro";"700";"0";"";"SB250";"Type III";"2003-01-01";"121656.B1";"153879.58";"208734.22";""
"55390";"13747676";"51.18858140175100";"4.42424836474420";"121656";"2250";"Verlichtingspaal";"M2";"rh";"700";"200";"";"SB250";"Type III";"2003-01-01";"121656.B2";"153879.58";"208734.22";""
"55393";"13747677";"51.17510134417100";"4.43011041107770";"121657";"900";"Steun";"O2";"ro";"400";"0";"";"SB250";"Type I";"2003-01-01";"121657.B1";"154290.67";"207234.85";""
"55396";"13747678";"51.18830336332900";"4.42353844397610";"121659";"2050";"Steun";"C3";"ro";"700";"0";"";"SB250";"Type III";"2007-01-01";"121659.B1";"153829.97";"208703.25";""
"55399";"13747679";"51.18830336332900";"4.42353844397610";"121659";"2050";"Steun";"GIV";"rh";"700";"200";"+3.5|  t||";"SB250";"Type III";"1950-01-01";"121659.B2";"153829.97";"208703.25";""
